6138982400,1659154014.809633,0,0
6138982400,1659154014.8096662,0,0
6138982400,1659154014.809678,0,0
6138982400,1659154014.809688,0,0
6138982400,1659154014.809697,0,0
6138982400,1659154014.809707,0,0
6138982400,1659154014.809716,0,0
6138982400,1659154014.809725,0,0
6138982400,1659154014.8097339,0,0
6138982400,1659154014.8097432,0,0
6138982400,1659154014.809752,0,0
6138982400,1659154014.809761,0,0
6138982400,1659154014.809769,0,0
6138982400,1659154014.809778,0,0
6138982400,1659154014.8097868,0,0
6138982400,1659154014.809796,0,0
6138982400,1659154014.809804,0,0
6138982400,1659154014.809813,0,0
6138982400,1659154014.8098218,0,0
6138982400,1659154014.809831,0,0
6138982400,1659154014.8098402,0,0
6138982400,1659154014.809849,0,0
6138982400,1659154014.8098571,0,0
6138982400,1659154014.809866,0,0
6138982400,1659154014.809875,0,0
6138982400,1659154014.809886,0,0
6138982400,1659154014.8098948,0,0
6138982400,1659154014.809904,0,0
6138982400,1659154014.809912,0,0
6138982400,1659154014.809921,0,0
6138982400,1659154014.80993,0,0
6138982400,1659154014.809938,0,0
6138982400,1659154014.8099468,0,0
6138982400,1659154014.809963,0,0
6138982400,1659154014.809972,0,0
6138982400,1659154014.8099809,0,0
6138982400,1659154014.80999,0,0
6138982400,1659154014.809998,0,0
6138982400,1659154014.810007,0,0
6138982400,1659154014.810016,0,0
6138982400,1659154014.810025,0,0
6138982400,1659154014.810034,0,0
6138982400,1659154014.8100429,0,0
6138982400,1659154014.8100522,0,0
6138982400,1659154014.810061,0,0
6138982400,1659154014.810069,0,0
6138982400,1659154014.810078,0,0
6138982400,1659154014.810087,0,0
6138982400,1659154014.810096,0,0
6138982400,1659154014.8101099,0,0
6138982400,1659154014.810137,0,0
6138982400,1659154014.810146,0,0
6138982400,1659154014.810155,0,0
6138982400,1659154014.810165,0,0
6138982400,1659154014.810174,0,0
6138982400,1659154014.8101828,0,0
6138982400,1659154014.8101919,0,0
6138982400,1659154014.8102012,0,0
6138982400,1659154014.81021,0,0
6138982400,1659154014.810219,0,0
6138982400,1659154014.8102279,0,0
6138982400,1659154014.810236,0,0
6138982400,1659154014.810245,0,0
6138982400,1659154014.810254,0,0
6138982400,1659154014.8102632,0,0
6138982400,1659154014.810272,0,0
6138982400,1659154014.810281,0,0
6138982400,1659154014.8102899,0,0
6138982400,1659154014.810299,0,0
6138982400,1659154014.810308,0,0
6138982400,1659154014.810316,0,0
6138982400,1659154014.810325,0,0
6138982400,1659154014.810334,0,0
6138982400,1659154014.810343,0,0
6138982400,1659154014.810352,0,0
6138982400,1659154014.8103611,0,0
6138982400,1659154014.810369,0,0
6138982400,1659154014.810379,0,0
6138982400,1659154014.8103878,0,0
6138982400,1659154014.810396,0,0
6138982400,1659154014.810405,0,0
6138982400,1659154014.810414,0,0
6138982400,1659154014.8104231,0,0
6138982400,1659154014.810432,0,0
6138982400,1659154014.810441,0,0
6138982400,1659154014.810449,0,0
6138982400,1659154014.8104582,0,0
6138982400,1659154014.810467,0,0
6138982400,1659154014.810476,0,0
6138982400,1659154014.810484,0,0
6138982400,1659154014.810493,0,0
6138982400,1659154014.8105018,0,0
6138982400,1659154014.810511,0,0
6138982400,1659154014.8105202,0,0
6138982400,1659154014.810529,0,0
6138982400,1659154014.8105369,0,0
6138982400,1659154014.810546,0,0
6138982400,1659154014.810555,0,0
6138982400,1659154014.810564,0,0
