6145060864,1659153951.753531,0,0
6145060864,1659153951.7535648,0,0
6145060864,1659153951.753577,0,0
6145060864,1659153951.753587,0,0
6145060864,1659153951.7535958,0,0
6145060864,1659153951.7536058,0,0
6145060864,1659153951.7536151,0,0
6145060864,1659153951.753624,0,0
6145060864,1659153951.753633,0,0
6145060864,1659153951.753642,0,0
6145060864,1659153951.753651,0,0
6145060864,1659153951.75366,0,0
6145060864,1659153951.753669,0,0
6145060864,1659153951.7536771,0,0
6145060864,1659153951.753686,0,0
6145060864,1659153951.753695,0,0
6145060864,1659153951.7537038,0,0
6145060864,1659153951.753713,0,0
6145060864,1659153951.7537222,0,0
6145060864,1659153951.753731,0,0
6145060864,1659153951.75374,0,0
6145060864,1659153951.753748,0,0
6145060864,1659153951.753757,0,0
6145060864,1659153951.7537658,0,0
6145060864,1659153951.7537751,0,0
6145060864,1659153951.7537868,0,0
6145060864,1659153951.753796,0,0
6145060864,1659153951.7538052,0,0
6145060864,1659153951.753814,0,0
6145060864,1659153951.7538218,0,0
6145060864,1659153951.753831,0,0
6145060864,1659153951.7538402,0,0
6145060864,1659153951.753849,0,0
6145060864,1659153951.753868,0,0
6145060864,1659153951.753877,0,0
6145060864,1659153951.753886,0,0
6145060864,1659153951.7538948,0,0
6145060864,1659153951.753904,0,0
6145060864,1659153951.7539132,0,0
6145060864,1659153951.753922,0,0
6145060864,1659153951.753931,0,0
6145060864,1659153951.7539399,0,0
6145060864,1659153951.753949,0,0
6145060864,1659153951.753958,0,0
6145060864,1659153951.753967,0,0
6145060864,1659153951.7539752,0,0
6145060864,1659153951.753984,0,0
6145060864,1659153951.753993,0,0
6145060864,1659153951.7540019,0,0
6145060864,1659153951.754018,0,0
6145060864,1659153951.754027,0,0
6145060864,1659153951.754036,0,0
6145060864,1659153951.7540438,0,0
6145060864,1659153951.7540538,0,0
6145060864,1659153951.7540631,0,0
6145060864,1659153951.754071,0,0
6145060864,1659153951.75408,0,0
6145060864,1659153951.7540889,0,0
6145060864,1659153951.754098,0,0
6145060864,1659153951.754107,0,0
6145060864,1659153951.754115,0,0
6145060864,1659153951.754124,0,0
6145060864,1659153951.754133,0,0
6145060864,1659153951.7541409,0,0
6145060864,1659153951.75415,0,0
6145060864,1659153951.7541602,0,0
6145060864,1659153951.754169,0,0
6145060864,1659153951.754177,0,0
6145060864,1659153951.754186,0,0
6145060864,1659153951.754195,0,0
6145060864,1659153951.7542038,0,0
6145060864,1659153951.754213,0,0
6145060864,1659153951.7542222,0,0
6145060864,1659153951.754231,0,0
6145060864,1659153951.754239,0,0
6145060864,1659153951.754248,0,0
6145060864,1659153951.754257,0,0
6145060864,1659153951.754266,0,0
6145060864,1659153951.754275,0,0
6145060864,1659153951.7542841,0,0
6145060864,1659153951.754293,0,0
6145060864,1659153951.7543008,0,0
6145060864,1659153951.75431,0,0
6145060864,1659153951.7543192,0,0
6145060864,1659153951.754328,0,0
6145060864,1659153951.754337,0,0
6145060864,1659153951.754345,0,0
6145060864,1659153951.754354,0,0
6145060864,1659153951.7543628,0,0
6145060864,1659153951.7543721,0,0
6145060864,1659153951.754381,0,0
6145060864,1659153951.754391,0,0
6145060864,1659153951.7544,0,0
6145060864,1659153951.754409,0,0
6145060864,1659153951.754418,0,0
6145060864,1659153951.754427,0,0
6145060864,1659153951.754436,0,0
6145060864,1659153951.7544441,0,0
6145060864,1659153951.754453,0,0
6145060864,1659153951.754462,0,0
6145060864,1659153951.7544708,0,0
6145060864,1659153951.7544801,0,0
6145060864,1659153951.754488,0,0
6145060864,1659153951.754497,0,0
6145060864,1659153951.7545059,0,0
6145060864,1659153951.754515,0,0
6145060864,1659153951.7545228,0,0
6145060864,1659153951.754532,0,0
6145060864,1659153951.7545412,0,0
6145060864,1659153951.7545521,0,0
6145060864,1659153951.754561,0,0
6145060864,1659153951.754569,0,0
6145060864,1659153951.7545779,0,0
6145060864,1659153951.754587,0,0
6145060864,1659153951.754596,0,0
6145060864,1659153951.754604,0,0
6145060864,1659153951.754613,0,0
6145060864,1659153951.754622,0,0
6145060864,1659153951.7546299,0,0
6145060864,1659153951.7546391,0,0
6145060864,1659153951.754648,0,0
6145060864,1659153951.754657,0,0
6145060864,1659153951.754665,0,0
6145060864,1659153951.754674,0,0
6145060864,1659153951.7546828,0,0
6145060864,1659153951.754692,0,0
6145060864,1659153951.7547011,0,0
6145060864,1659153951.75471,0,0
6145060864,1659153951.754718,0,0
6145060864,1659153951.7547278,0,0
6145060864,1659153951.754737,0,0
6145060864,1659153951.7547462,0,0
6145060864,1659153951.754754,0,0
6145060864,1659153951.7547631,0,0
6145060864,1659153951.754772,0,0
6145060864,1659153951.754781,0,0
6145060864,1659153951.7547898,0,0
6145060864,1659153951.7547991,0,0
6145060864,1659153951.754808,0,0
6145060864,1659153951.754817,0,0
6145060864,1659153951.754826,0,0
6145060864,1659153951.754834,0,0
6145060864,1659153951.754843,0,0
6145060864,1659153951.754852,0,0
6145060864,1659153951.754861,0,0
6145060864,1659153951.754869,0,0
6145060864,1659153951.754878,0,0
6145060864,1659153951.7548869,0,0
6145060864,1659153951.754896,0,0
6145060864,1659153951.754904,0,0
6145060864,1659153951.754913,0,0
6145060864,1659153951.754922,0,0
6145060864,1659153951.75493,0,0
6145060864,1659153951.7549388,0,0
6145060864,1659153951.7549481,0,0
6145060864,1659153951.754957,0,0
6145060864,1659153951.754965,0,0
6145060864,1659153951.754974,0,0
6145060864,1659153951.754983,0,0
6145060864,1659153951.7549922,0,0
6145060864,1659153951.755001,0,0
6145060864,1659153951.755009,0,0
6145060864,1659153951.755018,0,0
6145060864,1659153951.755027,0,0
6145060864,1659153951.755035,0,0
6145060864,1659153951.755044,0,0
6145060864,1659153951.755053,0,0
6145060864,1659153951.755062,0,0
6145060864,1659153951.75507,0,0
6145060864,1659153951.755079,0,0
6145060864,1659153951.7550871,0,0
6145060864,1659153951.755096,0,0
6145060864,1659153951.755105,0,0
6145060864,1659153951.755121,0,0
6145060864,1659153951.75513,0,0
6145060864,1659153951.755139,0,0
6145060864,1659153951.755148,0,0
6145060864,1659153951.755157,0,0
6145060864,1659153951.7551649,0,0
6145060864,1659153951.7551749,0,0
6145060864,1659153951.7551832,0,0
6145060864,1659153951.755192,0,0
6145060864,1659153951.755201,0,0
6145060864,1659153951.75521,0,0
6145060864,1659153951.755219,0,0
6145060864,1659153951.7552269,0,0
6145060864,1659153951.7552361,0,0
6145060864,1659153951.755245,0,0
