140291832596224,1623047516.485379,0,0
140291832596224,1623047516.4853916,0,0
140291832596224,1623047516.489493,0,0
140291751278336,1623047518.4875703,0,0
140291751278336,1623047518.4875793,0,0
140291751278336,1623047518.4917676,0,0
140291832596224,1623047520.2172642,0,0
140291832596224,1623047520.217274,0,0
140291751278336,1623047520.2172837,0,0
140291751278336,1623047520.2172902,0,0
140291832596224,1623047520.2173123,0,0
140291832596224,1623047520.2173188,0,0
140291832596224,1623047520.2173233,0,0
140291832596224,1623047520.2173293,0,0
140291832596224,1623047520.217334,0,0
140291751278336,1623047520.217343,0,0
140291751278336,1623047520.217351,0,0
140291751278336,1623047520.2173538,0,0
140291751278336,1623047520.2173567,0,0
140291751278336,1623047520.2173588,0,0
140291751278336,1623047520.225455,0,0
140291751278336,1623047520.2254605,0,0
140291832596224,1623047520.2254682,0,0
140291832596224,1623047520.2254717,0,0
140291742885632,1623047520.4897292,0,0
140291742885632,1623047520.4897351,0,0
140291742885632,1623047520.493895,0,0
140291832596224,1623047520.566709,2001779,3221
140291832596224,1623047520.5667145,2001779,3221
140291832596224,1623047520.6562405,2001779,7205
140291832596224,1623047520.6562471,2001779,7205
140291832596224,1623047520.74504,2001779,10691
140291832596224,1623047520.745045,2001779,10691
140291832596224,1623047520.7451773,2001779,14177
140291832596224,1623047520.7451825,2001779,14177
140291832596224,1623047520.7478552,2001779,15173
140291832596224,1623047520.7478607,2001779,15173
140291832596224,1623047520.7515352,2001779,16119
140291832596224,1623047520.7515452,2001779,16119
140291751278336,1623047520.7515607,2001779,2219
140291751278336,1623047520.7515647,2001779,2219
140291751278336,1623047520.826969,2001779,4211
140291751278336,1623047520.8269742,2001779,4211
140291751278336,1623047520.8334677,2001779,7697
140291751278336,1623047520.833473,2001779,7697
140291751278336,1623047520.8347805,2001779,16113
140291751278336,1623047520.8347855,2001779,16113
140291832596224,1623047520.8372228,2001779,20601
140291832596224,1623047520.8372283,2001779,20601
140291832596224,1623047520.8373928,2001779,24087
140291832596224,1623047520.8373983,2001779,24087
140291832596224,1623047520.8831997,2001779,28569
140291832596224,1623047520.8832066,2001779,28569
140291832596224,1623047520.9166896,2001779,32503
140291832596224,1623047520.9166968,2001779,32503
140291751278336,1623047520.9167123,2001779,18105
140291751278336,1623047520.9167163,2001779,18105
140291751278336,1623047520.9230592,2001779,24579
140291751278336,1623047520.9230645,2001779,24579
140291751278336,1623047520.9232292,2001779,28065
140291751278336,1623047520.9232342,2001779,28065
140291832596224,1623047520.9246764,2001779,37483
140291832596224,1623047520.9246833,2001779,37483
140291751278336,1623047520.9247012,2001779,32497
140291751278336,1623047520.9247053,2001779,32497
140291832596224,1623047520.9250438,2001779,44455
140291832596224,1623047520.925049,2001779,44455
140291832596224,1623047520.9267113,2001779,48503
140291832596224,1623047520.9267182,2001779,48503
140291751278336,1623047520.9267333,2001779,32995
140291751278336,1623047520.9267373,2001779,32995
140291751278336,1623047520.9269314,2001779,36481
140291751278336,1623047520.9269338,2001779,36481
140291751278336,1623047520.9270833,2001779,40465
140291751278336,1623047520.9270856,2001779,40465
140291751278336,1623047520.9275162,2001779,44449
140291751278336,1623047520.9275212,2001779,44449
140291832596224,1623047520.9694557,2001779,48887
140291832596224,1623047520.969461,2001779,48887
140291751278336,1623047520.9728026,2001779,48497
