1622621183.3606899,0,0
1622621183.360706,0,0
1622621183.3648505,0,0
1622621187.3075638,0,0
1622621187.3075771,0,0
1622621187.3076124,0,0
1622621187.3076153,0,0
1622621187.3076167,0,0
1622621187.3076196,0,0
1622621187.3076217,0,0
1622621187.3157206,0,0
1622621187.3157258,0,0
1622621187.5710168,10008890,3274
1622621187.5710223,10008890,3274
1622621187.6134932,10008890,7258
1622621187.613499,10008890,7258
1622621187.638735,10008890,10744
1622621187.6387417,10008890,10744
1622621187.6400478,10008890,14728
1622621187.6400504,10008890,14728
1622621187.6461918,10008890,18662
1622621187.6461942,10008890,18662
1622621187.6715038,10008890,22710
1622621187.6715062,10008890,22710
1622621187.671511,10008890,26132
1622621187.6715128,10008890,26132
1622621187.6725564,10008890,30180
1622621187.6725583,10008890,30180
1622621187.6725628,10008890,30614
1622621187.6725647,10008890,30614
1622621187.7061918,10008890,34050
1622621187.7061949,10008890,34050
1622621187.7089481,10008890,38098
1622621187.7089508,10008890,38098
1622621187.7089796,10008890,46002
1622621187.7089818,10008890,46002
1622621187.7101333,10008890,50050
1622621187.7101352,10008890,50050
1622621187.7101505,10008890,54418
1622621187.7101524,10008890,54418
1622621187.711579,10008890,57406
1622621187.7115817,10008890,57406
1622621187.7120864,10008890,61454
1622621187.7120886,10008890,61454
1622621187.7534866,10008890,74288
1622621187.7534928,10008890,74288
1622621187.77891,10008890,90672
1622621187.7789133,10008890,90672
1622621187.778923,10008890,107056
1622621187.7789254,10008890,107056
1622621187.7789397,10008890,117962
1622621187.7789414,10008890,117962
1622621187.7802184,10008890,121946
1622621187.780221,10008890,121946
1622621187.781312,10008890,125994
1622621187.7813146,10008890,125994
1622621187.781323,10008890,126428
1622621187.7813249,10008890,126428
1622621187.781468,10008890,129914
1622621187.7814708,10008890,129914
1622621187.7828608,10008890,133962
1622621187.7828631,10008890,133962
1622621187.7828705,10008890,139326
1622621187.7828727,10008890,139326
1622621187.8051298,10008890,143374
1622621187.8051324,10008890,143374
1622621187.8051445,10008890,158698
1622621187.8051467,10008890,158698
1622621187.8495169,10008890,162184
