1626557454.9701285,0,0
1626557454.9701433,0,0
1626557454.9742928,0,0
1626557459.5488544,0,0
1626557459.5488672,0,0
1626557459.5489008,0,0
1626557459.5489037,0,0
1626557459.5489054,0,0
1626557459.5489082,0,0
1626557459.5489106,0,0
1626557459.5570095,0,0
1626557459.5570147,0,0
1626557460.1227653,10008890,3274
1626557460.122771,10008890,3274
1626557460.205327,10008890,7258
1626557460.2053325,10008890,7258
1626557460.2234554,10008890,9250
1626557460.2234614,10008890,9250
1626557460.2310784,10008890,11242
1626557460.2310839,10008890,11242
1626557460.237921,10008890,14728
1626557460.2379265,10008890,14728
1626557460.3138852,10008890,18662
1626557460.313891,10008890,18662
1626557460.3368845,10008890,22148
1626557460.3368902,10008890,22148
1626557460.344909,10008890,30116
1626557460.3449144,10008890,30116
1626557460.359171,10008890,30614
1626557460.3591762,10008890,30614
1626557460.4225445,10008890,34548
1626557460.42255,10008890,34548
1626557460.4453433,10008890,37536
1626557460.4453561,10008890,37536
1626557460.4548953,10008890,43512
1626557460.454901,10008890,43512
1626557460.459577,10008890,46998
1626557460.4595828,10008890,46998
1626557460.5314412,10008890,49936
1626557460.5314465,10008890,49936
1626557460.555753,10008890,51430
1626557460.5557582,10008890,51430
1626557460.5679016,10008890,53920
1626557460.567907,10008890,53920
1626557460.5680552,10008890,57406
1626557460.5680602,10008890,57406
1626557460.640051,10008890,60892
1626557460.6400568,10008890,60892
1626557460.704285,10008890,63880
1626557460.7042904,10008890,63880
1626557460.7120268,10008890,67928
1626557460.7120323,10008890,67928
1626557460.7534163,10008890,76280
1626557460.7534215,10008890,76280
1626557460.7974102,10008890,77774
1626557460.7974157,10008890,77774
1626557460.798483,10008890,80264
1626557460.7984884,10008890,80264
1626557460.8038957,10008890,83700
1626557460.8039017,10008890,83700
1626557460.827966,10008890,86190
1626557460.8279712,10008890,86190
1626557460.8670344,10008890,88680
1626557460.8670397,10008890,88680
1626557460.909416,10008890,96648
1626557460.9094212,10008890,96648
1626557460.9534261,10008890,100582
1626557460.9534318,10008890,100582
1626557460.9547303,10008890,102574
1626557460.9547355,10008890,102574
1626557460.9879572,10008890,105562
1626557460.987963,10008890,105562
1626557461.0055947,10008890,108052
1626557461.0056005,10008890,108052
1626557461.0056095,10008890,111538
1626557461.0056114,10008890,111538
1626557461.0089662,10008890,114476
1626557461.0089715,10008890,114476
1626557461.0507529,10008890,117962
1626557461.0507581,10008890,117962
1626557461.0656548,10008890,121448
1626557461.0656602,10008890,121448
1626557461.1094134,10008890,123440
1626557461.1094189,10008890,123440
1626557461.120592,10008890,125930
1626557461.1205976,10008890,125930
1626557461.1262603,10008890,128918
1626557461.1262655,10008890,128918
1626557461.1314833,10008890,132354
1626557461.131489,10008890,132354
1626557461.1670966,10008890,134346
1626557461.1671019,10008890,134346
1626557461.1708243,10008890,137334
1626557461.1708295,10008890,137334
1626557461.2268443,10008890,139824
1626557461.2268498,10008890,139824
1626557461.2323842,10008890,142812
1626557461.2323897,10008890,142812
1626557461.238403,10008890,145800
1626557461.2384086,10008890,145800
1626557461.2814128,10008890,151228
1626557461.2814186,10008890,151228
1626557461.3254128,10008890,156706
1626557461.3254185,10008890,156706
1626557461.3694212,10008890,168608
1626557461.3694267,10008890,168608
1626557461.4134188,10008890,179564
1626557461.4134245,10008890,179564
1626557461.450183,10008890,180012
1626557461.4501884,10008890,180012
1626557461.462639,10008890,183498
1626557461.4626446,10008890,183498
1626557461.472704,10008890,186984
1626557461.4727097,10008890,186984
1626557461.513411,10008890,194952
1626557461.5134165,10008890,194952
1626557461.5654593,10008890,198886
1626557461.5654645,10008890,198886
1626557461.5654736,10008890,202372
1626557461.5654757,10008890,202372
1626557461.5669875,10008890,204862
1626557461.5669925,10008890,204862
1626557461.571355,10008890,205858
1626557461.5713606,10008890,205858
1626557461.6067603,10008890,207850
1626557461.6067657,10008890,207850
1626557461.6101649,10008890,210838
1626557461.6101708,10008890,210838
1626557461.6223083,10008890,214274
1626557461.6223137,10008890,214274
1626557461.6806278,10008890,216764
1626557461.680633,10008890,216764
1626557461.7143195,10008890,218756
1626557461.7143247,10008890,218756
1626557461.7224429,10008890,222804
1626557461.722448,10008890,222804
1626557461.722458,10008890,223238
1626557461.7224598,10008890,223238
1626557461.7393167,10008890,227286
1626557461.7393222,10008890,227286
1626557461.7393315,10008890,233148
1626557461.7393339,10008890,233148
1626557461.7455108,10008890,234144
1626557461.745516,10008890,234144
1626557461.7818496,10008890,238192
1626557461.7818549,10008890,238192
1626557461.7818637,10008890,241116
1626557461.7818658,10008890,241116
1626557461.7945807,10008890,244104
1626557461.7945867,10008890,244104
1626557461.803142,10008890,247540
1626557461.8031476,10008890,247540
1626557461.8035505,10008890,249532
1626557461.8035557,10008890,249532
1626557461.8327084,10008890,253018
1626557461.8327138,10008890,253018
1626557461.8558598,10008890,255508
1626557461.8558652,10008890,255508
1626557461.891976,10008890,259556
1626557461.8919816,10008890,259556
1626557461.8919926,10008890,262430
1626557461.8919947,10008890,262430
1626557461.89974,10008890,265418
1626557461.899745,10008890,265418
1626557461.9110801,10008890,267410
1626557461.9110856,10008890,267410
1626557461.9289382,10008890,269900
1626557461.9289436,10008890,269900
1626557461.941631,10008890,272888
1626557461.9416363,10008890,272888
1626557461.9717057,10008890,276374
1626557461.971711,10008890,276374
1626557461.9899962,10008890,279810
1626557461.990002,10008890,279810
1626557462.0052698,10008890,282798
