140126848661248,1626557831.1954727,0,0
140126848661248,1626557831.1954865,0,0
140126848661248,1626557831.1996322,0,0
140126840268544,1626557833.1978018,0,0
140126840268544,1626557833.1978106,0,0
140126840268544,1626557833.2019622,0,0
140126848661248,1626557835.4184368,0,0
140126848661248,1626557835.4184449,0,0
140126840268544,1626557835.4184663,0,0
140126840268544,1626557835.4184725,0,0
140126848661248,1626557835.4184785,0,0
140126848661248,1626557835.418482,0,0
140126848661248,1626557835.4184844,0,0
140126848661248,1626557835.4184875,0,0
140126848661248,1626557835.41849,0,0
140126840268544,1626557835.4184964,0,0
140126840268544,1626557835.4184992,0,0
140126840268544,1626557835.4185016,0,0
140126840268544,1626557835.4185045,0,0
140126840268544,1626557835.4185064,0,0
140126840268544,1626557835.4266107,0,0
140126840268544,1626557835.4266174,0,0
140126848661248,1626557835.426669,0,0
140126848661248,1626557835.4266744,0,0
140126848661248,1626557835.857815,5004446,3221
140126848661248,1626557835.8578205,5004446,3221
140126848661248,1626557835.9014215,5004446,7703
140126848661248,1626557835.901427,5004446,7703
140126848661248,1626557835.9229145,5004446,11189
140126848661248,1626557835.92292,5004446,11189
140126848661248,1626557835.952517,5004446,14675
140126848661248,1626557835.9525223,5004446,14675
140126848661248,1626557835.9727342,5004446,16119
140126848661248,1626557835.9727392,5004446,16119
140126840268544,1626557835.9727607,5004444,1720
140126840268544,1626557835.9727657,5004444,1720
140126840268544,1626557836.0134206,5004444,10684
140126840268544,1626557836.0134258,5004444,10684
140126840268544,1626557836.0275152,5004444,14170
140126840268544,1626557836.0275204,5004444,14170
140126840268544,1626557836.039585,5004444,16112
140126840268544,1626557836.0395901,5004444,16112
140126848661248,1626557836.039605,5004446,17613
140126848661248,1626557836.0396104,5004446,17613
140126848661248,1626557836.0507193,5004446,19605
140126848661248,1626557836.0507245,5004446,19605
140126848661248,1626557836.0673275,5004446,21597
140126848661248,1626557836.0673354,5004446,21597
140126848661248,1626557836.0705922,5004446,26079
140126848661248,1626557836.0705976,5004446,26079
140126848661248,1626557836.0840433,5004446,27573
140126848661248,1626557836.0840487,5004446,27573
140126848661248,1626557836.1081643,5004446,31059
140126848661248,1626557836.108171,5004446,31059
140126848661248,1626557836.1082816,5004446,32055
140126848661248,1626557836.1082866,5004446,32055
140126848661248,1626557836.115444,5004446,32503
140126848661248,1626557836.1154494,5004446,32503
140126840268544,1626557836.1154668,5004444,20096
140126840268544,1626557836.1154726,5004444,20096
140126840268544,1626557836.1285017,5004444,26072
140126840268544,1626557836.1285071,5004444,26072
140126840268544,1626557836.1491592,5004444,31052
140126840268544,1626557836.1491644,5004444,31052
140126840268544,1626557836.1491723,5004444,32496
140126840268544,1626557836.1491745,5004444,32496
140126848661248,1626557836.1492245,5004446,34993
140126848661248,1626557836.1492298,5004446,34993
140126848661248,1626557836.1646035,5004446,36487
140126848661248,1626557836.1646092,5004446,36487
140126848661248,1626557836.179423,5004446,40535
140126848661248,1626557836.1794283,5004446,40535
140126840268544,1626557836.2085166,5004444,36978
140126840268544,1626557836.2085223,5004444,36978
140126840268544,1626557836.2169673,5004444,41460
140126840268544,1626557836.2169728,5004444,41460
140126848661248,1626557836.2214212,5004446,48887
140126848661248,1626557836.221427,5004446,48887
140126840268544,1626557836.2438426,5004444,43452
140126840268544,1626557836.2438478,5004444,43452
140126840268544,1626557836.2565367,5004444,46938
140126840268544,1626557836.2565424,5004444,46938
140126840268544,1626557836.2698696,5004444,48880
140126840268544,1626557836.269875,5004444,48880
140126848661248,1626557836.2698915,5004446,50879
140126848661248,1626557836.269897,5004446,50879
140126848661248,1626557836.2792768,5004446,54927
140126848661248,1626557836.279282,5004446,54927
140126848661248,1626557836.2792914,5004446,55859
140126848661248,1626557836.2792945,5004446,55859
140126848661248,1626557836.2840972,5004446,58349
140126848661248,1626557836.284103,5004446,58349
140126848661248,1626557836.297295,5004446,62333
140126848661248,1626557836.2973006,5004446,62333
140126848661248,1626557836.3066552,5004446,65271
140126848661248,1626557836.306661,5004446,65271
